name1,name2,street1,street2,city,state,zip,category,countyName,source,xcoord,ycoord
Vineland Treatment Services,,1051 West Sherman Avenue,Suite 4-B,Vineland,NJ,8360,methadone,Cumberland,SAMHSA,-75.0485136,39.4462972
Northeast Treatment Centers,NET STEPS,2205 Bridge Street,,Philadelphia,PA,19137,methadone,Philadelphia,SAMHSA,-75.069159,40.010615
Northeast Treatment Centers,Wharton Center Residential Rehab,2205 Bridge Street,,Philadelphia,PA,19137,methadone,Philadelphia,SAMHSA,-75.0691226,40.0105756
SOAR Corp,,655 Louis Drive,,Warminster,PA,18974,methadone,Bucks,SAMHSA,-75.0847722,40.2013762
ARS of New Jersey LLC,,110 American Boulevard,Suite 5,Blackwood,NJ,8012,methadone,Gloucester,SAMHSA,-75.0347382,39.7245999
Healing Way,,7900 Frankford Avenue,,Philadelphia,PA,19136,methadone,Philadelphia,SAMHSA,-75.0299639,40.0410434
SOAR Corporation,,9150 Marshall Street,Suite 18,Philadelphia,PA,19114,methadone,Philadelphia,SAMHSA,-75.0310871,40.0738603
Northeast Treatment Centers,,7520 State Road,,Philadelphia,PA,19136,methadone,Philadelphia,SAMHSA,-75.0269339,40.0297839
Credo Community Center,Opioid Treatment Program,595 West Main Street,,Watertown,NY,13601,methadone,Jefferson,SAMHSA,-75.9164284,43.9828477
Addiction Recovery Systems,,1200 South Route 9,,Cape May Court House,NJ,8210,methadone,Cape May,SAMHSA,-74.84363616,39.05141848
Langhorne,,2291 Cabot Boulevard West,,Langhorne,PA,19047,methadone,Bucks,SAMHSA,-74.8683026,40.1915127
SOAR Corporation,,7500 Bristol Pike,,Levittown,PA,19057,methadone,Bucks,SAMHSA,-74.8312026,40.131369
Burlington Comp Counseling Inc,,75 Washington Street,,Mount Holly,NJ,8060,methadone,Burlington,SAMHSA,-74.792,39.9926
Beacon Center,OTP,303 West Liberty Street,Suite A,Rome,NY,13440,methadone,Oneida,SAMHSA,-75.4617511,43.2142307
New Horizon Treatment Services Inc,,132 Perry Street,,Trenton,NJ,8618,methadone,Mercer,SAMHSA,-74.7634085,40.2231639
Addiction Recovery Systems,,1409 Cantillon Boulevard,,Mays Landing,NJ,8330,methadone,Atlantic,SAMHSA,-74.7076893,39.4412091
Trenton Healthcare LLC,,801 New York Avenue,,Trenton,NJ,8638,methadone,Mercer,SAMHSA,-74.7461617,40.2375884
Community Medical Services,Missoula,2415 South Catlin Street,,Missoula,MT,59801,methadone,Missoula,SAMHSA,-114.0224943,46.848184
Hamilton Treatment Services,,3444 Quakerbridge Road,Building 1-A,Trenton,NJ,8619,methadone,Mercer,SAMHSA,-74.6820913,40.2533376
Helio Health Inc,OTP1,1213 Court Street,,Utica,NY,13502,methadone,Oneida,SAMHSA,-75.252732,43.106744
Somerset Treatment Services,,118 West End Avenue,,Somerville,NJ,8876,methadone,Somerset,SAMHSA,-74.622533,40.572817
John Brooks Recovery Center,,660 Black Horse Pike,,Pleasantville,NJ,8232,methadone,Atlantic,SAMHSA,-74.5363497,39.3944106
Imperial Valley Medical Clinic Inc,Medical Treatment Center,200 South 5th Street,,El Centro,CA,92243,methadone,Imperial,SAMHSA,-115.5549244,32.7915152
Imperial Valley Medical Clinic Inc,,535 Cesar Chavez Boulevard,,Calexico,CA,92231,methadone,Imperial,SAMHSA,-115.503825,32.6721621
West Palm Beach Treatment Center,Metro Treatment of Florida LP,1497 Forest Hill Boulevard,Suite E,West Palm Beach,FL,33406,methadone,Palm Beach,SAMHSA,-80.0744022,26.6554097
Central Florida Treatment Center,Medication Assisted Treatment,3155 Lake Worth Road,Suite 2,Lake Worth,FL,33461,methadone,Palm Beach,SAMHSA,-80.0917867,26.6181805
New Brunswick Counseling Center,,320 Suydam Street,,New Brunswick,NJ,8901,methadone,Middlesex,SAMHSA,-74.4519921,40.49166317
Morris County Aftercare Center,OP/IOP/Drug Free and Methadone,273 East Main Street,,Denville,NJ,7834,methadone,Morris,SAMHSA,-74.4800158,40.8837208
Center for Behavioral Health Idaho Inc,,92 South Cole Road,,Boise,ID,83709,methadone,Ada,SAMHSA,-116.2742107,43.6037395
Organization for Recovery Inc,,519 North Avenue,,Plainfield,NJ,7060,methadone,Union,SAMHSA,-74.4145249,40.6234072
Raise the Bottom Training and,Counseling Services,9196 West Barnes Drive,,Boise,ID,83709,methadone,Ada,SAMHSA,-116.2960016,43.5936102
Access Recovery Solutions LLC,,16244 South Military Trail,"Building 100, Suite 110",Delray Beach,FL,33484,methadone,Palm Beach,SAMHSA,-80.1209925,26.435816
Center for Behavioral Health Idaho Inc,,2275 South Eagle Road,Suite 190,Meridian,ID,83642,methadone,Ada,SAMHSA,-116.3552829,43.5841446
Habit Opco,South Amboy Comp Treatment Ctr,1 Main Street,,South Amboy,NJ,8879,methadone,Middlesex,SAMHSA,-74.2920435,40.4936435
Sunrise Treatment Center,Metro Treatment of Florida LP,2175-7 North University Drive,Suite 7,Fort Lauderdale,FL,33322,methadone,Broward,SAMHSA,-80.257243,26.1523004
Pompano Treatment Center,Metro Treatment of Florida LP,380 SW 12th Avenue,,Pompano Beach,FL,33069,methadone,Broward,SAMHSA,-80.1385786,26.2254614
Sunrise Clinical Services LLC,,22 Ball Street,,Irvington,NJ,7111,methadone,Essex,SAMHSA,-74.2274451,40.7251296
Staten Island University Hospital,Methadone Maintenance Treatment Prog,392 Seguine Avenue,,Staten Island,NY,10309,methadone,Richmond,SAMHSA,-74.1973651,40.5163721
Staten Island University Hospital,Key Extended Entry Program,392 Seguine Avenue,,Staten Island,NY,10309,methadone,Richmond,SAMHSA,-74.197306,40.516429
Ocean Medical Services Inc,,2001 Route 37 East,,Toms River,NJ,8753,methadone,Ocean,SAMHSA,-74.1422091,39.9505567
Ocean Monmouth Care LLC,,150 Brick Boulevard,,Brick,NJ,8724,methadone,Ocean,SAMHSA,-74.1444569,40.0309359
American Habitare and Counseling Inc,,687 Frelinghuysen Avenue,,Newark,NJ,7114,methadone,Essex,SAMHSA,-74.198205,40.697863
East Orange Substance Abuse Trt Prog,,110 South Grove Street,Floor 3,East Orange,NJ,7018,methadone,Essex,SAMHSA,-74.2046339,40.7533601
Lennard Clinic Inc,,850 Woodruff Lane,,Elizabeth,NJ,7201,methadone,Union,SAMHSA,-74.194674,40.6729912
Lennard Clinic Inc,,461 Frelinghuysen Avenue,,Newark,NJ,7114,methadone,Essex,SAMHSA,-74.1943952,40.7050953
Raise the Bottom Training and,Counseling Services LLC,1603 12th Avenue Road,Unit B,Nampa,ID,83686,methadone,Canyon,SAMHSA,-116.5735171,43.5536727
Paterson Counseling Center Inc,,319-321 Main Street,,Paterson,NJ,7505,methadone,Passaic,SAMHSA,-74.173085,40.914249
Inter County Council on Drug/Alc Abuse,Medication Assisted Therapy,482 Kearny Avenue,,Kearny,NJ,7032,methadone,Hudson,SAMHSA,-74.146613,40.767353
Middletown Medical LLC,,600 Route 35,,Red Bank,NJ,7701,methadone,Monmouth,SAMHSA,-74.09311,40.381368
Northeast Life Skills Associates Inc,,121 Howe Avenue,,Passaic,NJ,7055,methadone,Passaic,SAMHSA,-74.1324146,40.8607687
JSAS Healthcare Inc,,685 Neptune Boulevard,Suite 101,Neptune,NJ,7753,methadone,Monmouth,SAMHSA,-74.042995,40.219808
Staten Island University Hospital,OTP,111 Water Street,,Staten Island,NY,10304,methadone,Richmond,SAMHSA,-74.077789,40.627198
Good Samaritan Hospital of Suffern,Chemical Dependency Unit/Rehab,255 Lafayette Avenue,,Suffern,NY,10901,methadone,Rockland,SAMHSA,-74.134569,41.110731
Good Samaritan Hospital of Suffern,Drug Abuse Treatment Unit/Detox,255 Lafayette Avenue,,Suffern,NY,10901,methadone,Rockland,SAMHSA,-74.134569,41.110731
Khaleidoscope Healthcare Inc,,75 Harrison Avenue,,Jersey City,NJ,7304,methadone,Hudson,SAMHSA,-74.0724998,40.7176074
Spectrum Healthcare Inc,,74-80 Pacific Avenue,,Jersey City,NJ,7304,methadone,Hudson,SAMHSA,-74.070039,40.705881
Integrity House Inc,Secaucus Campus,595 County Avenue,Buildings 4-7,Secaucus,NJ,7094,methadone,Hudson,SAMHSA,-74.057836,40.784184
Broward Treatment Center,Metro Treatment of Florida LP,1101 South 21st Avenue,,Hollywood,FL,33020,methadone,Broward,SAMHSA,-80.1482226,26.0019042
Monsignor Wall Social Services Center,,230 East Ridgewood Avenue,"Building 10, 1st Floor",Paramus,NJ,7652,methadone,Bergen,SAMHSA,-74.0632065,40.9569233
Comprehensive Psychiatric Center,North,240 NW 183rd Street,,Miami,FL,33169,methadone,Miami-Dade,SAMHSA,-80.2062047,25.9421321
South Brooklyn Medical Admin Services,South Brooklyn Med Servs/MMTP Clinic,685 3rd Avenue,,Brooklyn,NY,11232,methadone,Kings,SAMHSA,-73.9971896,40.663909
Mount Sinai Beth Israel,Vincent Dole Clinic,25 12th Street,2nd Floor,Brooklyn,NY,11215,methadone,Kings,SAMHSA,-73.9967764,40.6722381
Vincent P Dole Clinic,OTP,25 12th Street,,Brooklyn,NY,11215,methadone,Kings,SAMHSA,-73.9967764,40.6722381
Desert Comprehensive Treatment Center,,1330 North Indian Canyon Drive,Suite A,Palm Springs,CA,92262,methadone,Riverside,SAMHSA,-116.5452014,33.8414415
Lafayette Medical Approach LLC,,233 Lafayette Street,,New York,NY,10012,methadone,New York,SAMHSA,-73.9968219,40.722452
Greenwich House Inc,Greenwich House East OTP,190 Mercer Street,4th Floor,New York,NY,10012,methadone,New York,SAMHSA,-73.997144,40.726197
Lower Eastside Service Center,ORS Clinic III,62 East Broadway,,New York,NY,10002,methadone,New York,SAMHSA,-73.9951397,40.7138341
West Midtown Management Group,West Midtown Medical Group OTP 1,311 West 35th Street,,New York,NY,10001,methadone,New York,SAMHSA,-73.9934949,40.7532529
West Midtown Management Group,DBA West Midtown Medical Group,311 West 35th Street,,New York,NY,10001,methadone,New York,SAMHSA,-73.9934938,40.7532479
Beth Israel Medical Center,Mount Sinai/OTP Gouverneur Clinic,109 Delancy Street,,New York,NY,10002,methadone,New York,SAMHSA,-73.9886502,40.7184126
MMTP Avenue A Clinic,OTP 1,26 Avenue A,,New York,NY,10009,methadone,New York,SAMHSA,-73.985333,40.7231277
Addiction Care Interventions,Medically Supervised Withdrawal,500 West 57th Street,2nd-5th Floors,New York,NY,10019,methadone,New York,SAMHSA,-73.9889945,40.7689718
Addiction Care Interventions,Inpatient Rehabilitation Program,500 West 57th Street,6th and 7th Floors,New York,NY,10019,methadone,New York,SAMHSA,-73.9889309,40.7689982
Mount Sinai Morningside,OP 1,1000 10th Avenue,,New York,NY,10019,methadone,New York,SAMHSA,-73.9874797,40.7699982
Mt Sinai Beth Israel Medical Center,MMD,10 Nathan D Perlman Place,5th Floor,New York,NY,10003,methadone,New York,SAMHSA,-73.9830393,40.7330892
Brooklyn Hospital Center,9B Detox Unit,121 Dekalb Avenue,,Brooklyn,NY,11201,methadone,Kings,SAMHSA,-73.9777743,40.691265
Beth Israel Medical Center,OP R,Bernstein Pavilion,10 Nathan D Perlman Place,New York,NY,10003,methadone,New York,SAMHSA,-73.9826908,40.734045
Addiction Institute at Mt Sinai West,,1000 10th Avenue,Floor 8,New York,NY,10019,methadone,New York,SAMHSA,-73.9868672,40.7696971
Saint Lukes Roosevelt Hosp Center,MMD,1000 Tenth Avenue,,New York,NY,10019,methadone,New York,SAMHSA,-73.9868596,40.7696913
Staten Island University Hospital,Methadone Treatment Clinic,425 Coney Island Avenue,1st Floor,Brooklyn,NY,11218,methadone,Kings,SAMHSA,-73.9709491,40.647417
Mount Sinai Beth Israel,MMTP Clinic 1E,429 2nd Avenue,1st Floor,New York,NY,10010,methadone,New York,SAMHSA,-73.9803859,40.7390936
Clinic 3G OTP,,429-435 2nd Avenue,,New York,NY,10010,methadone,New York,SAMHSA,-73.9803859,40.7390936
Mount Sinai Beth Israel,OTP Clinic 2C,429-435 2nd Avenue,2nd Floor,New York,NY,10010,methadone,New York,SAMHSA,-73.9803859,40.7390936
Bellevue Hospital Center (HHC),Bellevue Hospital Ctr MMD,462 1st Avenue,Floor 20-South,New York,NY,10016,methadone,New York,SAMHSA,-73.9750165,40.7390729
START Treatment and Recovery Centers,Fort Greene Clinic OTP,937 Fulton Street,2nd and 3rd Floors,Brooklyn,NY,11238,methadone,Kings,SAMHSA,-73.965609,40.683511
Interfaith Medical Center,MMTP,880 Bergen Street,,Brooklyn,NY,11238,methadone,Kings,SAMHSA,-73.9581623,40.6769979
Kings County Hospital Center,Chemical Dependency Inpatient Detox,410 Winthrop Street,"Building R, Ward R2 East",Brooklyn,NY,11203,methadone,Kings,SAMHSA,-73.9463591,40.6573432
New York Presbyterian Hospital,Opiate Treatment,503 East 70th Street,1st Floor,New York,NY,10021,methadone,New York,SAMHSA,-73.9542643,40.7655029
New York Presbyterian Hospital,Methadone Treatment Clinic,503 East 70th Street,,New York,NY,10021,methadone,New York,SAMHSA,-73.9542643,40.7655029
Kings County Hospital Center,Wellness and Recovery Center OTP,591 Kingston Avenue,,Brooklyn,NY,11203,methadone,Kings,SAMHSA,-73.9412557,40.6592133
Carnegie Hill Institute Inc,Opioid Treatment Program,116 East 92nd Street,Basement,New York,NY,10128,methadone,New York,SAMHSA,-73.9538229,40.783495
Woodhull Medical Center,Division of Substance Abuse,760 Broadway,,Brooklyn,NY,11206,methadone,Kings,SAMHSA,-73.942794,40.699474
Interfaith Medical Center,IP Substance Abuse Rehabilitation,1545 Atlantic Avenue,,Brooklyn,NY,11213,methadone,Kings,SAMHSA,-73.9374075,40.6783744
Comprehensive Psychiatric Center,Central,4790 NW 7th Street,Suites 101-102,Miami,FL,33126,methadone,Miami-Dade,SAMHSA,-80.2738152,25.7783791
Center for Comp Health Practice Inc,ECP,1900 2nd Avenue,12th Floor,New York,NY,10029,methadone,New York,SAMHSA,-73.9458363,40.7854095
Center for Comp Health Practice Inc,PAAM,1900 2nd Avenue,12th Floor,New York,NY,10029,methadone,New York,SAMHSA,-73.945713,40.786115
Bushwick OTP,,1149-55 Myrtle Avenue,,Brooklyn,NY,11206,methadone,Kings,SAMHSA,-73.934834,40.6971691
START Treatment and Recovery Centers,Clinic 21/Starting Point OTP,119-121 West 124th Street,,New York,NY,10027,methadone,New York,SAMHSA,-73.9467941,40.807685
Kaleidoscope Clinic,OTP,119-121 West 124th Street,2nd and 3rd Floors,New York,NY,10027,methadone,New York,SAMHSA,-73.9467941,40.807685
Saint Josephs Hospital/Yonkers,Prospect Clinic,1480 Prospect Place,,Brooklyn,NY,11213,methadone,Kings,SAMHSA,-73.927417,40.6728748
Kingsboro Addiction Treatment Center,Med Sup Withdrawal Inpatient,754 Lexington Avenue,,Brooklyn,NY,11221,methadone,Kings,SAMHSA,-73.928725,40.6900024
Argus Community Inc,Striver House,202-204 Edgecombe Avenue,,New York,NY,10030,methadone,New York,SAMHSA,-73.9440797,40.8225391
Clinic 1 OTP,,103 East 125th Street,8th Floor,New York,NY,10035,methadone,New York,SAMHSA,-73.9387069,40.8050869
Harlem No 2 OTP,,103 East 125th Street,,New York,NY,10035,methadone,New York,SAMHSA,-73.9387069,40.8050869
HELP MMTP Clinic Unit II OTP,,2367-2369 2nd Avenue,1st and 2nd Floors,New York,NY,10035,methadone,New York,SAMHSA,-73.9354999,40.8005931
Harlem East Life Plan (HELP),Unit I OTP,2367-2369 Second Avenue,1st and 2nd Floors,New York,NY,10035,methadone,New York,SAMHSA,-73.9354999,40.8005931
Harlem East Life Plan (HELP),Outpatient Methadone Clinic/KEEP,2369 2nd Avenue,,New York,NY,10035,methadone,New York,SAMHSA,-73.935351,40.800628
Samaritan Daytop Village Inc,OTP 2,250 Grand Concourse,1st Floor,Bronx,NY,10451,methadone,Bronx,SAMHSA,-73.9292921,40.8144465
START Treatment and Recovery Centers,Highbridge OTP,500 West 180th Street,,New York,NY,10033,methadone,New York,SAMHSA,-73.9318668,40.8475287
Center for Recovery,OP R,3 Commercial Place,1st Floor,Newburgh,NY,12550,methadone,Orange,SAMHSA,-74.0273499,41.4937601
Center for Recovery,Outpatient Chemical Dependency,3 Commercial Place,,Newburgh,NY,12550,methadone,Orange,SAMHSA,-74.0273499,41.4937601
Saint Josephs Hospital/Yonkers,OTP 1,211-221 Powell Street,,Brooklyn,NY,11212,methadone,Kings,SAMHSA,-73.9035109,40.6692163
Samaritan Daytop Village Inc,OTP 1,447-479 Willis Avenue,,Bronx,NY,10455,methadone,Bronx,SAMHSA,-73.9189853,40.8144473
East New York Clinic,OTP,494 Dumont Avenue,1st Floor,Brooklyn,NY,11207,methadone,Kings,SAMHSA,-73.9006171,40.6651326
Montefiore Medical Center,Wellness Center at Melrose,260 East 161st Street,C Level,Bronx,NY,10451,methadone,Bronx,SAMHSA,-73.9190064,40.8255561
Staten Island University Hospital,Outpt Methadone Treatment Program,567 East 105th Street,,Brooklyn,NY,11236,methadone,Kings,SAMHSA,-73.8979301,40.6510806
Concourse Medical Center Inc,Opiod Treatment Clinic,880 Morris Avenue,,Bronx,NY,10451,methadone,Bronx,SAMHSA,-73.9181369,40.8258742
Alabama Clinic,OTP,480 Alabama Avenue,1st and 2nd Floors,Brooklyn,NY,11207,methadone,Kings,SAMHSA,-73.8970895,40.6640596
Montefiore Medical Center,Wellness Center at Port Morris OTP,804 East 138th Street,,Bronx,NY,10454,methadone,Bronx,SAMHSA,-73.9105605,40.8033454
Ramon Velez Recovery Center,OTP,754 East 151st Street,,Bronx,NY,10455,methadone,Bronx,SAMHSA,-73.907141,40.814599
Rockland Medication Assisted Treatment,OTP,706 Executive Boulevard,Suite D,Valley Cottage,NY,10989,methadone,Rockland,SAMHSA,-73.9431462,41.1299294
BronxCare Health System,OTP,1276 Fulton Avenue,,Bronx,NY,10456,methadone,Bronx,SAMHSA,-73.9028086,40.8313757
Promesa Inc,MTA Outpatient,1776 Clay Avenue,,Bronx,NY,10457,methadone,Bronx,SAMHSA,-73.9042458,40.8462578
Elmhurst Hospital Center,Opiate Dependency Treatment Services,7901 Broadway,"Annex O, 2nd Floor, Elmhurst Hospital",Elmhurst,NY,11373,methadone,Queens,SAMHSA,-73.8856718,40.7449379
VIP Community Services,Opioid Treatment Program,1910 Arthur Avenue,1st and 7th Floors,Bronx,NY,10457,methadone,Bronx,SAMHSA,-73.893033,40.845502
Montefiore Nyack Hosp Recovery Center,Chemical Dependency Inpatient Rehab,160 North Midland Avenue,,Nyack,NY,10960,methadone,Rockland,SAMHSA,-73.9260685,41.0960059
Saint Barnabas Hospital,OTP,4535 3rd Avenue,,Bronx,NY,10458,methadone,Bronx,SAMHSA,-73.89097,40.8544925
Saint Johns Riverside Hospital,Inpatient Rehabilitation,2 Park Avenue,,Yonkers,NY,10703,methadone,Westchester,SAMHSA,-73.89224,40.939567
Saint Johns Riverside Hospital,Saint Johns Riverside Hospital IP,"2 Park Avenue Rooms 3W, 3E, 5N","3rd Floor, West Wing",Yonkers,NY,10703,methadone,Westchester,SAMHSA,-73.8916141,40.9401802
Saint Johns Riverside Hospital,Opioid Treatment Program,2 Park Avenue,,Yonkers,NY,10703,methadone,Westchester,SAMHSA,-73.8916141,40.9401802
Montefiore Medical Center,SATP UNIT 1,3550 Jerome Avenue,,Bronx,NY,10467,methadone,Bronx,SAMHSA,-73.8798805,40.8840071
Lexington Center for Recovery Inc,Peekskill Clinic OTP,3 Corporate Drive,,Peekskill,NY,10566,methadone,Westchester,SAMHSA,-73.9250977,41.3044629
Comprehensive Psychiatric Center,South,9735 East Fern Street,,Miami,FL,33157,methadone,Miami-Dade,SAMHSA,-80.3492454,25.6056847
Jacobi Medical Center,Med Mgd Detox,1400 Pelham Parkway South,"Building 1, Floor 10-E",Bronx,NY,10461,methadone,Bronx,SAMHSA,-73.8462363,40.8556769
Jacobi Medical Center,HHC/Jacobi Amb Care Pavillion OP,1400 Pelham Parkway South,"Building 1, Floor 9W2",Bronx,NY,10461,methadone,Bronx,SAMHSA,-73.8462363,40.8556769
Wellness Center,Waters Place OMM,1510 Waters Place,,Bronx,NY,10461,methadone,Bronx,SAMHSA,-73.8408173,40.8458875
Montefiore Medical Center,Wellness Center at Waters Place OTP,1510 Waters Place,,Bronx,NY,10461,methadone,Bronx,SAMHSA,-73.8408173,40.8458875
HealthAlliance Inc,Broadway OTP,2 Barbarossa Lane,,Kingston,NY,12401,methadone,Ulster,SAMHSA,-74.0234778,41.9433417
Samaritan Daytop Village Inc,OTP,130-20 89th Road,,Richmond Hill,NY,11418,methadone,Queens,SAMHSA,-73.820313,40.699497
Samaritan Daytop Village Inc,MTA/Residential,13020 89th Road,,Richmond Hill,NY,11418,methadone,Queens,SAMHSA,-73.820313,40.699497
Montefiore Mount Vernon Hospital,Methadone Maintenance Treatment Prog,3 South 6th Avenue,3rd Floor,Mount Vernon,NY,10550,methadone,Westchester,SAMHSA,-73.8386441,40.9109397
Flushing Hospital and Medical Center,Chemical Dependency Unit,Parsons Boulevard and 45th Avenue,,Flushing,NY,11355,methadone,Queens,SAMHSA,-73.815637,40.755621
Cornerstone of Medical Arts Center,Detoxification,159-05 Union Turnpike,Floors 3 and 4,Fresh Meadows,NY,11366,methadone,Queens,SAMHSA,-73.8079032,40.7207319
HealthAlliance of Westchester Med,MMD/CD Acute Care/Detox,105 Marys Avenue,,Kingston,NY,12401,methadone,Ulster,SAMHSA,-73.9987505,41.9215394
